qqq,1234,43123,4321,757575
1,0.028950031846761707,0.0011347292456775904,-0.05221911892294884,-0.10028258711099625
1,-0.0938785970211029,-0.029607638716697693,-0.1644800752401352,-0.13427236676216125
1,-0.08325251936912538,-0.025444386526942253,0.09406208992004396,0.1089494600892067
1,-0.02123626135289669,-0.07531902939081192,-0.08478684723377228,0.02702196314930916
1,0.009122631512582302,0.20085300505161285,-0.10192380845546722,-0.07052891701459885
1,0.04078307002782822,-0.14168602228164673,0.13519297540187836,0.07383804768323898
1,-0.053930576890707016,0.006872445810586214,-0.08203046768903732,0.12833543121814728
1,-0.15491870045661926,-0.12053648382425307,0.1262645125389099,0.02079045958817005
1,0.0034378990530967712,0.03280340135097504,0.1181924045085907,0.1652870923280716
1,-0.028236258774995807,-0.08875864744186401,-0.005132834892719984,-0.1513971984386444
1,-0.031485140323638916,0.12835218012332916,0.14864599704742432,0.05856833979487419
1,0.0223127156496048,-0.1224631443619728,0.012153194285929205,-0.0817437618970871
1,-0.051062710583209985,-0.11690761893987656,0.1549266278743744,0.27973616123199463
1,-0.18904294073581696,-0.15297748148441315,-0.016056830063462257,0.08569546788930893
1,-0.010629033669829369,0.08198955655097961,-0.21600694954395291,-0.045065637677907944
1,0.1183001548051834,0.022247841581702232,0.0016622589901089668,0.06332723796367645
1,0.16178888082504272,0.1857599765062332,0.1088174805045128,0.12414368987083435
1,0.030528815463185317,0.10010019689798356,-0.1903448849916458,-0.06429258733987808
1,0.11987392604351045,0.03715522214770317,0.11089276522397996,0.04141015559434891
1,-0.01365199126303196,-0.16641001403331754,0.07179845124483109,-0.030472328886389732
1,-0.00593502726405859,-0.1161976233124733,-0.04472139850258827,-0.03302087262272835
1,0.046965014189481735,-0.028161080554127693,-0.007812832482159138,-0.05779037997126579
1,-0.18969835340976715,-0.050980236381292336,-0.020446641370654103,-0.04501286521553993
1,-0.032742928713560104,-0.017353514209389687,0.1390766054391861,0.004378252197057009
1,-0.07888584583997726,0.09547992795705797,0.026575105264782902,0.1322033852338791
1,0.09136399626731873,0.08242784440517427,0.16174037754535675,0.13546277582645416
1,-0.03888396918773651,0.05427416786551476,0.105062797665596,0.12502309679985046
1,0.07478967308998108,0.09756065905094148,0.0863143727183342,0.07781963050365448
1,0.07239528745412828,-0.04854216799139977,0.029261119663715363,0.008045423775911331
1,0.05199294164776802,0.06686966866254808,-0.0058037941344082355,-0.07546966522932053
1,0.1283138245344162,0.005248245783150196,0.009793111123144628,-0.07794027030467987
1,0.04883412644267082,0.1327110081911087,0.04432747513055802,0.04437503218650818
1,-0.06600696593523027,-0.13811014592647552,-0.09274740517139436,0.05436832457780838
1,-0.08486068248748779,0.037410903722047806,0.005820770282298327,0.05975528433918953
1,0.0709458664059639,0.12256952375173567,-0.1167580783367157,-0.08227864652872086
1,-0.003499290905892849,-0.017458617687225342,0.1190326288342476,-0.013772428035736084
1,-0.07502439618110658,0.14134997129440308,-0.1037597358226776,-0.0002886146539822221
1,0.020819831639528275,0.08391103893518448,0.13379201292991638,0.09386522322893143
1,0.12429487705230713,-0.009663799777626993,-0.03069733828306198,-0.014572999440133572
1,0.010366791859269142,0.06389721482992172,-0.01262969896197319,-0.037452276796102524
1,-0.057954411953687675,0.12156613916158675,0.058169174939394004,0.10679425299167633
1,0.009869583882391451,-0.08881127834320067,-0.04816991463303566,0.02944032847881317
1,0.0313049890100956,-0.011066252365708351,0.011597877368330956,-0.03755853697657585
1,-0.07495073229074478,0.14226476848125458,-0.08490366488695145,-0.11064726114273071
1,-0.058502122759819024,-0.07647225260734558,-0.06901859492063522,-0.1878352165222168
1,-0.0470033809542656,-0.005525967106223106,-0.09413505345582962,0.02675280161201954
1,1.3621913240058348e-05,0.060884710401296616,0.03265482187271118,-0.06618033349514008
1,0.042983539402484894,-0.1739833503961563,-0.060121946036815636,-0.07706974446773529
